0,0.18762409816351788,365
1,0.010374155066324775,133
2,0.5031680664268433,325
3,0.5133538580957608,317
4,0.592708132368986,431
5,0.5400711828150393,990
6,0.9404422532166639,385
7,0.27798572693694834,374
8,0.4080363620484624,119
9,0.7540941196582815,384
10,0.7889285695958008,313
11,0.19571745694938325,218
12,0.6130850086973432,122
13,0.9441459322157694,304
14,0.1442773718917404,531
15,0.7835131008672578,160
16,0.4341035398777675,672
17,0.9521831714589218,113
18,0.11546417781182439,92
19,0.9488964295955008,169
20,0.6994719051558049,237
21,0.15238840812848464,174
22,0.022988092811995764,277
23,0.8476095954873101,277
24,0.23787623393940627,316
25,0.16901671585027656,90
26,0.9213570151671511,580
27,0.15174204680356795,201
28,0.5949813052887479,272
29,0.921280215119726,468
30,0.6250231997402597,305
31,0.7254585710287506,849
32,0.7092337730853917,284
33,0.9837564134731576,273
34,0.845636650120621,496
35,0.7188367936090757,287
36,0.3941757670297259,205
37,0.2824910346980448,508
38,0.8243110681694825,158
39,0.4201757792865116,546
40,0.10352583230588475,70
41,0.5761284530943878,110
42,0.10417829364169606,78
43,0.49924429716038554,1356
44,0.055832498557855326,360
45,0.631180478988178,172
46,0.43822302662476453,215
47,0.36233247252385115,257
48,0.9767782232990775,380
49,0.8030667871059521,126
50,0.7566498546308984,142
51,0.8369915130855846,219
52,0.4465622296960434,1058
53,0.67589738244653,122
54,0.18970216282512553,147
55,0.018985694157054533,256
56,0.7352517256531604,286
57,0.1702804745056753,382
58,0.9183070638096515,258
59,0.90905566759388,362
60,0.20178365959845967,233
61,0.9883294207477553,223
62,0.5539478595460315,381
63,0.10897898356364277,220
64,0.7596883996814601,341
65,0.6494048590577622,199
66,0.6019279871567792,223
67,0.9303097104983292,145
68,0.17314721793273347,89
69,0.6275722936556518,274
70,0.005355304209296086,360
71,0.7914325053170358,343
72,0.23886707028709087,371
73,0.9342938564005026,269
74,0.8784285445650967,436
75,0.12772912511165668,142
76,0.2512737777628473,134
77,0.3868508894100713,360
78,0.07325469880722713,474
79,0.2764861745955237,146
80,0.6466260162235549,516
81,0.9570007417834286,405
82,0.5748715366253405,187
83,0.4892207853184444,835
84,0.45900165773894896,225
85,0.4580734310173371,215
86,0.8088555188816672,409
87,0.6408350341475636,243
88,0.1805053657907688,294
89,0.03846879929154834,626
90,0.5519369902623223,85
91,0.06794740029103896,193
92,0.7355745022622429,221
93,0.6731645142452767,281
94,0.8450348574370677,287
95,0.49223725120803685,721
96,0.12996128992156997,65
97,0.7040596863535916,453
98,0.016431978108154888,218
99,0.6927506359591067,342
